city,date,rate
Khargone,2019-11-14,82.82
Khargone,2019-11-15,83.01
Khargone,2019-11-16,83.16
Khargone,2019-11-17,83.29
Khargone,2019-11-18,83.46
Khargone,2019-11-19,83.62
Khargone,2019-11-22,83.78
Khargone,2019-11-23,83.87
Khargone,2019-11-24,83.98
Khargone,2019-11-25,84.1
Khargone,2019-11-26,84.21
Khargone,2019-11-29,84.26
Khargone,2019-11-30,84.313
Khargone,2019-12-01,84.44
Khargone,2019-12-07,84.35
Khargone,2019-12-08,84.44
Khargone,2019-12-09,84.49
Khargone,2019-12-10,84.5
Khargone,2019-12-12,84.45
Khargone,2019-12-13,84.39
Khargone,2019-12-14,84.34
Khargone,2019-12-15,84.23
Khargone,2019-12-16,84.18
Khargone,2019-12-17,84.13
Khargone,2019-12-19,84.11
Khargone,2019-12-26,84.17
Khargone,2019-12-27,84.23
Khargone,2019-12-29,84.38
Khargone,2019-12-30,84.55
Khargone,2019-12-31,84.65
Khargone,2020-01-02,84.79
Khargone,2020-01-03,84.9
Khargone,2020-01-04,85.0
Khargone,2020-01-05,85.1
Khargone,2020-01-06,85.26
Khargone,2020-01-07,85.41
Khargone,2020-01-08,85.31
Khargone,2020-01-09,85.38
Khargone,2020-01-10,85.54
Khargone,2020-01-11,85.59
Khargone,2020-01-12,85.49
Khargone,2020-01-13,85.37
Khargone,2020-01-14,85.27
Khargone,2020-01-16,85.11
Khargone,2020-01-17,84.96
Khargone,2020-01-18,84.8
Khargone,2020-01-19,84.62
Khargone,2020-01-20,84.5
Khargone,2020-01-21,84.34
Khargone,2020-01-22,84.34
Khargone,2020-01-23,84.16
Khargone,2020-01-24,83.94
Khargone,2020-01-25,83.69
Khargone,2020-01-26,83.39
Khargone,2020-01-27,83.16
Khargone,2020-01-28,83.04
Khargone,2020-01-29,83.04
Khargone,2020-01-30,82.8
Khargone,2020-01-31,82.69
Khargone,2020-02-01,82.55
Khargone,2020-02-02,82.45
Khargone,2020-02-03,82.39
Khargone,2020-02-04,82.34
Khargone,2020-02-05,82.34
Khargone,2020-02-06,82.23
Khargone,2020-02-07,82.01
Khargone,2020-02-08,81.76
Khargone,2020-02-09,81.53
Khargone,2020-02-10,81.42
Khargone,2020-02-11,81.25
Khargone,2020-02-12,81.25
Khargone,2020-02-13,81.25
Khargone,2020-02-14,81.25
Khargone,2020-02-15,81.25
Khargone,2020-02-17,81.25
Khargone,2020-02-18,81.2
Khargone,2020-02-19,81.2
Khargone,2020-02-20,81.2
Khargone,2020-02-21,81.2
Khargone,2020-02-24,81.33
Khargone,2020-02-25,81.33
Khargone,2020-02-26,81.33
Khargone,2020-02-27,81.27
Khargone,2020-02-28,81.27
Khargone,2020-02-29,81.2
Khargone,2020-03-01,81.05
Khargone,2020-03-02,80.82
Khargone,2020-03-03,80.76
Khargone,2020-03-04,80.76
Khargone,2020-03-05,80.61
Khargone,2020-03-06,80.45
Khargone,2020-03-07,80.32
Khargone,2020-03-08,80.12
Khargone,2020-03-09,79.86
Khargone,2020-03-10,79.56
Khargone,2020-03-11,79.56
Khargone,2020-03-12,79.39
Khargone,2020-03-13,79.24
Khargone,2020-03-14,79.11
Khargone,2020-03-15,78.98
Khargone,2020-03-16,78.81
Khargone,2020-03-17,78.81
Khargone,2020-03-18,78.81
Khargone,2020-03-19,78.81
Khargone,2020-03-20,78.81
Khargone,2020-03-21,78.81
Khargone,2020-03-22,78.81
Khargone,2020-03-23,78.81
Khargone,2020-03-24,78.81
Khargone,2020-03-25,78.81
Khargone,2020-03-26,78.81
Khargone,2020-03-27,78.81
Khargone,2020-03-28,78.81
Khargone,2020-03-29,78.81
Khargone,2020-03-30,78.81
Khargone,2020-03-31,78.81
Khargone,2020-04-01,78.81
Khargone,2020-04-02,78.81
Khargone,2020-04-03,78.81
Khargone,2020-04-04,78.81
Khargone,2020-04-05,78.81
Khargone,2020-04-06,78.81
Khargone,2020-04-07,78.81
Khargone,2020-04-08,78.81
Khargone,2020-04-09,78.81
Khargone,2020-04-10,78.81
Khargone,2020-04-11,78.81
Khargone,2020-04-12,78.81
Khargone,2020-04-13,78.81
Khargone,2020-04-14,78.81
Khargone,2020-04-15,78.81
Khargone,2020-04-16,78.81
Khargone,2020-04-17,78.81
Khargone,2020-04-18,78.81
Khargone,2020-04-20,78.81
Khargone,2020-04-21,78.81
Khargone,2020-04-22,78.81
Khargone,2020-04-23,78.81
Khargone,2020-04-24,78.81
Khargone,2020-04-25,78.81
Khargone,2020-04-26,78.81
Khargone,2020-04-27,78.81
Khargone,2020-04-28,78.81
Khargone,2020-04-29,78.81
Khargone,2020-04-30,78.81
Khargone,2020-05-01,78.81
Khargone,2020-05-02,78.81
Khargone,2020-05-03,78.81
Khargone,2020-05-04,78.81
Khargone,2020-05-05,78.81
Khargone,2020-05-06,78.81
Khargone,2020-05-07,78.81
Khargone,2020-05-08,78.81
Khargone,2020-05-09,78.81
Khargone,2020-05-10,78.81
Khargone,2020-05-11,78.81
Khargone,2020-05-12,78.81
Khargone,2020-05-13,78.81
Khargone,2020-05-14,78.81
Khargone,2020-05-15,78.81
Khargone,2020-05-16,78.81
Khargone,2020-05-17,78.81
Khargone,2020-05-18,78.81
Khargone,2020-05-19,78.81
Khargone,2020-05-20,78.81
Khargone,2020-05-21,78.81
Khargone,2020-05-22,78.81
Khargone,2020-05-23,78.81
Khargone,2020-05-24,78.81
Khargone,2020-05-25,78.81
Khargone,2020-05-26,78.81
Khargone,2020-05-27,78.81
Khargone,2020-05-28,78.81
Khargone,2020-05-29,78.81
Khargone,2020-05-30,78.81
Khargone,2020-05-31,78.81
Khargone,2020-06-01,78.81
Khargone,2020-06-02,78.81
Khargone,2020-06-03,78.81
Khargone,2020-06-04,78.81
Khargone,2020-06-05,78.81
Khargone,2020-06-06,78.81
Khargone,2020-06-07,79.41
Khargone,2020-06-08,80.01
Khargone,2020-06-09,80.55
Khargone,2020-06-10,80.95
Khargone,2020-06-11,81.55
Khargone,2020-06-12,82.15
Khargone,2020-06-13,82.75
Khargone,2020-06-14,83.35
Khargone,2020-06-15,84.99
Khargone,2020-06-16,85.47
Khargone,2020-06-17,86.04
Khargone,2020-06-18,86.59
Khargone,2020-06-19,87.17
Khargone,2020-06-20,87.7
Khargone,2020-06-21,88.06
Khargone,2020-06-22,88.4
Khargone,2020-06-23,88.6
Khargone,2020-06-24,88.6
Khargone,2020-06-25,88.77
Khargone,2020-06-26,88.99
Khargone,2020-06-27,89.24
Khargone,2020-06-28,89.24
Khargone,2020-06-29,89.3
Khargone,2020-06-30,89.3
Khargone,2020-07-01,89.3
Khargone,2020-07-02,89.3
Khargone,2020-07-03,89.3
Khargone,2020-07-04,89.3
Khargone,2020-07-05,89.3
Khargone,2020-07-06,89.3
Khargone,2020-07-07,89.3
Khargone,2020-07-08,89.3
Khargone,2020-07-09,89.3
Khargone,2020-07-10,89.3
Khargone,2020-07-11,89.3
Khargone,2020-07-12,89.3
Khargone,2020-07-13,89.3
Khargone,2020-07-15,89.3
Khargone,2020-07-16,89.3
Khargone,2020-07-17,89.3
Khargone,2020-07-18,89.3
Khargone,2020-07-19,89.3
Khargone,2020-07-20,89.3
Khargone,2020-07-21,89.3
Khargone,2020-07-22,89.3
Khargone,2020-07-23,89.3
Khargone,2020-07-24,89.3
Khargone,2020-07-25,89.3
Khargone,2020-07-26,89.3
Khargone,2020-07-27,89.3
Khargone,2020-07-28,89.3
Khargone,2020-07-29,89.3
Khargone,2020-07-30,89.3
Khargone,2020-07-31,89.3
Khargone,2020-08-01,89.3
Khargone,2020-08-02,89.3
Khargone,2020-08-03,89.3
Khargone,2020-08-04,89.3
Khargone,2020-08-05,89.3
Khargone,2020-08-06,89.3
Khargone,2020-08-07,89.3
Khargone,2020-08-08,89.3
Khargone,2020-08-09,89.3
Khargone,2020-08-10,89.3
Khargone,2020-08-11,89.3
Khargone,2020-08-12,89.3
Khargone,2020-08-13,89.3
Khargone,2020-08-14,89.3
Khargone,2020-08-15,89.3
Khargone,2020-08-16,89.61
Khargone,2020-08-17,89.77
Khargone,2020-08-18,89.94
Khargone,2020-08-19,89.94
Khargone,2020-08-20,90.04
Khargone,2020-08-21,90.24
Khargone,2020-08-22,90.41
Khargone,2020-08-23,90.55
Khargone,2020-08-24,90.69
Khargone,2020-08-25,90.8
Khargone,2020-08-26,90.8
Khargone,2020-08-27,90.9
Khargone,2020-08-28,91.01
Khargone,2020-08-29,91.01
Khargone,2020-08-30,91.11
Khargone,2020-08-31,91.11
Khargone,2020-09-01,91.16
Khargone,2020-09-02,91.16
Khargone,2020-09-03,91.16
Khargone,2020-09-04,91.16
Khargone,2020-09-05,91.16
Khargone,2020-09-06,91.16
Khargone,2020-09-07,91.16
Khargone,2020-09-08,91.16
Khargone,2020-09-09,91.16
Khargone,2020-09-10,91.07
Khargone,2020-09-11,91.07
Khargone,2020-09-12,90.94
Khargone,2020-09-13,90.94
Khargone,2020-09-14,90.79
Khargone,2020-09-15,90.62
Khargone,2020-09-16,90.62
Khargone,2020-09-17,90.46
Khargone,2020-09-18,90.19
Khargone,2020-09-19,90.19
Khargone,2020-09-20,90.19
Khargone,2020-09-21,90.19
Khargone,2020-09-22,90.11
Khargone,2020-09-23,90.11
Khargone,2020-09-24,90.11
Khargone,2020-09-25,90.11
Khargone,2020-09-26,90.11
Khargone,2020-09-27,90.11
Khargone,2020-09-28,90.11
Khargone,2020-09-29,90.11
Khargone,2020-09-30,90.11
Khargone,2020-10-01,90.11
Khargone,2020-10-02,90.11
Khargone,2020-10-03,90.11
Khargone,2020-10-04,90.11
Khargone,2020-10-05,90.11
Khargone,2020-10-06,90.11
Khargone,2020-10-07,90.11
Khargone,2020-10-08,90.11
Khargone,2020-10-09,90.11
Khargone,2020-10-10,90.11
Khargone,2020-10-11,90.11
Khargone,2020-10-12,90.11
Khargone,2020-10-13,90.11
Khargone,2020-10-14,90.11
Khargone,2020-10-15,90.11
Khargone,2020-10-16,90.11
Khargone,2020-10-17,90.11
Khargone,2020-10-18,90.11
Khargone,2020-10-19,90.11
Khargone,2020-10-20,90.11
Khargone,2020-10-21,90.11
Khargone,2020-10-22,90.11
Khargone,2020-10-23,90.11
Khargone,2020-10-24,90.11
Khargone,2020-10-25,90.11
Khargone,2020-10-26,90.11
Khargone,2020-10-27,90.11
Khargone,2020-10-28,90.11
Khargone,2020-10-29,90.11
Khargone,2020-10-30,90.11
Khargone,2020-10-31,90.11
Khargone,2020-11-01,90.11
Khargone,2020-11-02,90.11
Khargone,2020-11-03,90.11
Khargone,2020-11-04,90.11
Khargone,2020-11-05,90.11
Khargone,2020-11-06,90.11
Khargone,2020-11-07,90.11
Khargone,2020-11-08,90.11
Khargone,2020-11-09,90.11
Khargone,2020-11-10,90.11
Khargone,2020-11-11,90.11
Khargone,2020-11-12,90.11
Khargone,2020-11-13,90.11
Khargone,2020-11-14,90.11
Khargone,2020-11-15,90.11
Khargone,2020-11-16,90.11
Khargone,2020-11-17,90.11
Khargone,2020-11-18,90.11
Khargone,2020-11-19,90.11
Khargone,2020-11-20,90.38
Khargone,2020-11-21,90.52
Khargone,2020-11-22,90.57
Khargone,2020-11-23,90.64
Khargone,2020-11-24,90.7
Khargone,2020-11-25,90.7
Khargone,2020-11-26,90.82
Khargone,2020-11-27,91.01
Khargone,2020-11-28,91.26
Khargone,2020-11-29,91.48
Khargone,2020-11-30,91.48
Khargone,2020-12-01,91.48
Khargone,2020-12-02,91.64
Khargone,2020-12-03,91.81
Khargone,2020-12-04,92.02
Khargone,2020-12-05,92.3
Khargone,2020-12-06,92.59
Khargone,2020-12-07,92.9
Khargone,2020-12-08,92.9
Khargone,2020-12-09,92.9
Khargone,2020-12-10,92.9
Khargone,2020-12-11,92.9
Khargone,2020-12-12,92.9
Khargone,2020-12-13,92.9
Khargone,2020-12-14,92.9
Khargone,2020-12-15,92.9
Khargone,2020-12-16,92.9
Khargone,2020-12-17,92.9
Khargone,2020-12-18,92.9
Khargone,2020-12-19,92.9
Khargone,2020-12-20,92.9
Khargone,2020-12-21,92.9
Khargone,2020-12-22,92.9
Khargone,2020-12-23,92.9
Khargone,2020-12-24,92.9
Khargone,2020-12-25,92.9
Khargone,2020-12-26,92.9
Khargone,2020-12-27,92.9
Khargone,2020-12-28,92.9
Khargone,2020-12-29,92.9
Khargone,2020-12-30,92.9
Khargone,2020-12-31,92.9
Khargone,2021-01-01,92.9
Khargone,2021-01-02,92.9
Khargone,2021-01-03,92.9
Khargone,2021-01-04,92.9
Khargone,2021-01-05,92.9
Khargone,2021-01-06,93.19
Khargone,2021-01-07,93.44
Khargone,2021-01-08,93.44
Khargone,2021-01-09,93.44
Khargone,2021-01-10,93.44
Khargone,2021-01-11,93.44
Khargone,2021-01-12,93.44
Khargone,2021-01-13,93.7
Khargone,2021-01-14,93.96
Khargone,2021-01-15,93.96
Khargone,2021-01-16,93.96
Khargone,2021-01-17,93.96
Khargone,2021-01-18,94.22
Khargone,2021-01-19,94.48
Khargone,2021-01-20,94.48
Khargone,2021-01-21,94.48
Khargone,2021-01-22,94.74
Khargone,2021-01-23,94.99
Khargone,2021-01-24,94.99
Khargone,2021-01-25,94.99
Khargone,2021-01-26,95.36
Khargone,2021-01-27,95.61
Khargone,2021-01-28,95.61
Khargone,2021-01-29,95.61
Khargone,2021-01-30,95.61
Khargone,2021-01-31,95.61
Khargone,2021-02-01,95.61
Khargone,2021-02-02,95.61
Khargone,2021-02-03,95.61
Khargone,2021-02-04,95.86
Khargone,2021-02-05,96.17
Khargone,2021-02-06,96.17
Khargone,2021-02-07,96.17
Khargone,2021-02-08,96.17
Khargone,2021-02-09,96.53
Khargone,2021-02-10,96.84
Khargone,2021-02-11,97.1
Khargone,2021-02-12,97.4
Khargone,2021-02-13,97.71
Khargone,2021-02-14,98.01
Khargone,2021-02-15,98.28
Khargone,2021-02-16,98.59
Khargone,2021-02-17,98.85
Khargone,2021-02-18,99.2
Khargone,2021-02-19,99.52
Khargone,2021-02-20,99.92
Khargone,2021-02-21,99.92
Khargone,2021-02-22,99.92
Khargone,2021-02-23,100.28
Khargone,2021-02-24,100.28
Khargone,2021-02-25,100.28
Khargone,2021-02-26,100.28
Khargone,2021-02-27,100.53
Khargone,2021-02-28,100.53
Khargone,2021-03-01,100.53
Khargone,2021-03-02,100.53
Khargone,2021-03-03,100.53
Khandwa,2018-01-01,75.65
Khandwa,2018-01-02,76.21
Khandwa,2018-01-05,75.8
Khandwa,2018-01-08,76.24
Khandwa,2018-01-09,76.29
Khandwa,2018-01-10,76.36
Khandwa,2018-01-11,76.4
Khandwa,2018-01-12,76.46
Khandwa,2018-01-15,76.91
Khandwa,2018-01-16,77.0
Khandwa,2018-01-17,77.12
Khandwa,2018-01-18,77.29
Khandwa,2018-01-19,77.43
Khandwa,2018-01-22,77.96
Khandwa,2018-01-23,78.12
Khandwa,2018-01-24,78.17
Khandwa,2018-01-25,78.23
Khandwa,2018-01-29,79.37
Khandwa,2018-01-30,79.46
Khandwa,2018-02-01,79.59
Khandwa,2018-02-02,79.64
Khandwa,2018-02-05,79.85
Khandwa,2018-02-06,79.92
Khandwa,2018-02-08,79.91
Khandwa,2018-02-09,79.89
Khandwa,2018-02-12,79.55
Khandwa,2018-02-13,79.48
Khandwa,2018-02-15,79.32
Khandwa,2018-02-16,79.05
Khandwa,2018-02-19,78.44
Khandwa,2018-02-20,78.24
Khandwa,2018-02-21,78.23
Khandwa,2018-02-22,78.21
Khandwa,2018-02-23,78.12
Khandwa,2018-02-26,78.04
Khandwa,2018-02-27,78.02
Khandwa,2018-03-01,78.15
Khandwa,2018-03-02,78.34
Khandwa,2018-03-05,78.92
Khandwa,2018-03-06,78.99
Khandwa,2018-03-09,79.03
Khandwa,2018-03-12,79.05
Khandwa,2018-03-13,79.07
Khandwa,2018-03-15,79.05
Khandwa,2018-03-16,78.97
Khandwa,2018-03-19,78.71
Khandwa,2018-03-20,78.68
Khandwa,2018-03-22,78.74
Khandwa,2018-03-23,78.73
Khandwa,2018-03-26,79.12
Khandwa,2018-03-27,79.23
Khandwa,2018-03-29,79.42
Khandwa,2018-03-30,79.65
Khandwa,2018-04-02,80.15
Khandwa,2018-04-03,80.29
Khandwa,2018-04-05,80.32
Khandwa,2018-04-09,80.33
Khandwa,2018-04-10,80.32
Khandwa,2018-04-12,80.28
Khandwa,2018-04-13,80.25
Khandwa,2018-04-16,80.36
Khandwa,2018-04-19,80.41
Khandwa,2018-04-20,80.42
Khandwa,2018-04-23,80.85
Khandwa,2018-04-24,80.98
Khandwa,2018-05-14,81.2
Khandwa,2018-05-15,81.35
Khandwa,2018-05-16,81.5
Khandwa,2018-05-17,81.73
Khandwa,2018-05-18,81.2
Khandwa,2018-05-21,83.0
Khandwa,2018-05-22,83.31
Khandwa,2018-05-23,83.61
Khandwa,2018-05-24,83.92
Khandwa,2018-05-25,84.28
Khandwa,2018-05-26,84.43
Khandwa,2018-05-27,84.58
Khandwa,2018-05-28,84.73
Khandwa,2018-05-29,84.9
Khandwa,2018-05-31,84.81
Khandwa,2018-06-01,84.75
Khandwa,2018-06-02,84.66
Khandwa,2018-06-03,84.57
Khandwa,2018-06-04,84.42
Khandwa,2018-06-05,84.28
Khandwa,2018-06-06,84.17
Khandwa,2018-06-07,84.08
Khandwa,2018-06-08,83.87
Khandwa,2018-06-09,83.46
Khandwa,2018-06-10,83.22
Khandwa,2018-06-11,83.01
Khandwa,2018-06-12,82.86
Khandwa,2018-06-15,82.78
Khandwa,2018-06-19,82.7
Khandwa,2018-06-21,82.58
Khandwa,2018-06-22,82.44
Khandwa,2018-06-23,82.35
Khandwa,2018-06-24,82.21
Khandwa,2018-06-25,82.11
Khandwa,2018-06-26,81.96
Khandwa,2018-07-05,82.13
Khandwa,2018-07-06,82.27
Khandwa,2018-07-09,82.79
Khandwa,2018-07-10,82.96
Khandwa,2018-07-12,83.02
Khandwa,2018-07-13,83.19
Khandwa,2018-07-16,83.28
Khandwa,2018-07-20,83.12
Khandwa,2018-07-23,82.79
Khandwa,2018-07-24,82.72
Khandwa,2018-07-30,82.74
Khandwa,2018-07-31,82.8
Khandwa,2018-08-02,82.97
Khandwa,2018-08-03,83.04
Khandwa,2018-08-06,83.52
Khandwa,2018-08-07,83.61
Khandwa,2018-08-13,83.69
Khandwa,2018-08-16,83.74
Khandwa,2018-08-20,84.05
Khandwa,2018-08-21,84.14
Khandwa,2018-08-24,84.23
Khandwa,2018-08-25,78.08
Khandwa,2018-08-26,78.16
Khandwa,2018-08-27,84.48
Khandwa,2018-08-28,84.62
Khandwa,2018-08-29,84.75
Khandwa,2018-08-30,84.87
Khandwa,2018-08-31,85.1
Khandwa,2018-09-03,85.78
Khandwa,2018-09-04,85.94
Khandwa,2018-09-06,86.15
Khandwa,2018-09-07,86.64
Khandwa,2018-09-10,87.39
Khandwa,2018-09-11,87.53
Khandwa,2018-09-13,87.66
Khandwa,2018-09-14,87.95
Khandwa,2018-09-15,88.3
Khandwa,2018-09-16,88.59
Khandwa,2018-09-17,88.74
Khandwa,2018-09-18,88.84
Khandwa,2018-09-20,88.91
Khandwa,2018-09-21,89.01
Khandwa,2018-09-23,89.29
Khandwa,2018-09-24,89.4
Khandwa,2018-09-25,89.54
Khandwa,2018-09-27,89.69
Khandwa,2018-09-28,89.91
Khandwa,2018-09-30,90.18
Khandwa,2018-10-01,90.42
Khandwa,2018-10-02,90.52
Khandwa,2018-10-04,90.66
Khandwa,2018-10-05,85.57
Khandwa,2018-10-06,85.75
Khandwa,2018-10-07,85.89
Khandwa,2018-10-08,86.11
Khandwa,2018-10-09,86.34
Khandwa,2018-10-11,86.44
Khandwa,2018-10-12,86.56
Khandwa,2018-10-13,86.75
Khandwa,2018-10-14,86.81
Khandwa,2018-10-16,86.92
Khandwa,2018-10-18,86.71
Khandwa,2018-10-19,86.46
Khandwa,2018-10-20,86.06
Khandwa,2018-10-22,85.5
Khandwa,2018-10-23,85.4
Khandwa,2018-10-24,85.31
Khandwa,2018-10-25,85.16
Khandwa,2018-10-26,84.9
Khandwa,2018-10-29,83.78
Khandwa,2018-10-30,83.58
Khandwa,2018-11-01,83.4
Khandwa,2018-11-02,83.29
Khandwa,2018-11-05,82.68
Khandwa,2018-11-06,82.54
Khandwa,2018-11-12,81.67
Khandwa,2018-11-13,81.53
Khandwa,2018-11-15,81.38
Khandwa,2018-11-16,81.2
Khandwa,2018-11-19,80.61
Khandwa,2018-11-20,80.46
Khandwa,2018-11-22,80.05
Khandwa,2018-11-23,79.64
Khandwa,2018-11-26,78.54
Khandwa,2018-11-27,78.11
Khandwa,2018-11-28,77.6
Khandwa,2018-11-29,77.27
Khandwa,2018-11-30,76.89
Khandwa,2018-12-01,76.53
Khandwa,2018-12-02,76.21
Khandwa,2018-12-03,75.89
Khandwa,2018-12-04,75.68
Khandwa,2018-12-06,75.27
Khandwa,2018-12-07,74.87
Khandwa,2018-12-10,74.24
Khandwa,2018-12-11,74.08
Khandwa,2018-12-13,74.17
Khandwa,2018-12-17,74.42
Khandwa,2018-12-18,74.52
Khandwa,2018-12-21,74.34
Khandwa,2018-12-24,73.73
Khandwa,2018-12-25,73.66
Khandwa,2018-12-27,73.61
Khandwa,2018-12-28,73.42
Khandwa,2018-12-31,72.7
Khandwa,2019-01-02,72.59
Khandwa,2019-01-04,72.38
Khandwa,2019-01-07,72.44
Khandwa,2019-01-10,72.83
Khandwa,2019-01-11,73.02
Khandwa,2019-01-14,74.1
Khandwa,2019-01-16,74.3
Khandwa,2019-01-17,74.45
Khandwa,2019-01-18,74.53
Khandwa,2019-01-21,75.13
Khandwa,2019-01-22,75.26
Khandwa,2019-01-29,75.18
Khandwa,2019-01-31,75.08
Khandwa,2019-02-01,74.88
Khandwa,2019-02-05,74.37
Khandwa,2019-02-08,74.31
Khandwa,2019-02-11,74.25
Khandwa,2019-02-14,74.32
Khandwa,2019-02-15,74.39
Khandwa,2019-02-18,74.85
Khandwa,2019-02-19,74.94
Khandwa,2019-02-22,75.23
Khandwa,2019-02-25,75.52
Khandwa,2019-02-26,75.61
Khandwa,2019-02-28,75.68
Khandwa,2019-03-01,75.79
Khandwa,2019-03-04,76.14
Khandwa,2019-03-05,76.22
Khandwa,2019-03-08,76.23
Khandwa,2019-03-11,76.45
Khandwa,2019-03-12,76.4
Khandwa,2019-03-14,76.46
Khandwa,2019-03-15,76.54
Khandwa,2019-03-18,76.78
Khandwa,2019-03-21,76.7
Khandwa,2019-03-22,76.76
Khandwa,2019-03-23,76.81
Khandwa,2019-03-24,76.86
Khandwa,2019-03-28,76.81
Khandwa,2019-04-01,76.88
Khandwa,2019-04-05,76.93
Khandwa,2019-04-08,76.87
Khandwa,2019-04-09,76.82
Khandwa,2019-04-12,76.88
Khandwa,2019-04-15,77.01
Khandwa,2019-04-16,76.95
Khandwa,2019-04-20,77.03
Khandwa,2019-04-22,76.97
Khandwa,2019-04-25,77.05
Khandwa,2019-04-27,77.11
Khandwa,2019-04-30,77.16
Khandwa,2019-05-02,77.05
Khandwa,2019-05-04,77.06
Khandwa,2019-05-05,77.0
Khandwa,2019-05-06,76.93
Khandwa,2019-05-09,76.77
Khandwa,2019-05-10,76.55
Khandwa,2019-05-11,76.06
Khandwa,2019-05-12,75.64
Khandwa,2019-05-13,75.33
Khandwa,2019-05-14,75.08
Khandwa,2019-05-17,74.99
Khandwa,2019-05-18,74.92
Khandwa,2019-05-20,75.01
Khandwa,2019-05-21,75.07
Khandwa,2019-05-23,75.15
